ticket_link,account_id,ticket_id,gorgias_subdomain,ticket_date,channel,ticket_intent,ticket_intent_detail,ticket_outcome,ai_agent_billed,nb_handover_topics,handover_topics,generate_nb_relevant_resources_used,generate_nb_relevant_articles_used,generate_nb_relevant_default_guidances_used,first_message_from_shopper,AI_Agent_generated_message,post_processing_internal_note,qualify_ai_insight
https://nebuleusebijoux.gorgias.com/app/ticket/203945592,79815,203945592,nebuleusebijoux,2026-01-21,email,Order:Wrong Item,Other,Handover,false,0,[],,,,"Bonjour 😊 

Je vous écris car j'ai reçu 2 fois la même boucle d'oreille, pour l'oreille gauche, mais pas pour l'oreille droite. Il s'agit des créoles Catherine. Je vous joins une photo pour que ce so","Bonjour Marjorie,

Merci beaucoup pour votre message et pour votre retour positif sur nos bijoux, cela nous touche beaucoup ✨

Je comprends votre situation : vous avez reçu deux boucles d’oreilles pour l’oreille gauche au lieu de la paire « Catherine » complète. Pour vous aider au mieux, je vais transférer votre demande à un spécialiste qui prendra le relais afin de trouver rapidement une solution et vous envoyer la boucle d’oreille manquante.

Merci encore pour votre patience et votre gentillesse. Un membre de l’équipe va revenir vers vous très vite pour résoudre votre souci.

Belle journée à vous ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/203997375,79815,203997375,nebuleusebijoux,2026-01-21,email,Exchange:Request,Exchange Due to Defective or Mismatched Items,Handover,false,1,[{v=Enquiries about refunds}],,,,"Bonjour, Suite à mes commandes, j’ai 2 boucles d’oreilles qui ne ferment pas ? Commandé le 29/12 Commandé le 06/10 Y a-t-il possibilité de les retourner pour un échange ? En vous remerciant par avance","Bonjour Carine,

Merci de nous avoir contactés à propos de vos boucles d’oreilles qui ne ferment pas. Je comprends que cette situation peut être frustrante. Je vais transmettre votre demande à notre équipe spécialisée, qui pourra vous accompagner pour trouver la meilleure solution, notamment concernant un échange.

Vous serez contactée très prochainement par quelqu’un qui pourra vous aider davantage.

Je reste à votre disposition si vous avez d’autres questions entre-temps.

Belle journée à vous ✨",,"Customer reports a defect with earrings and requests a return for exchange, which matches the handover topic 'Enquiries about refunds ' closely enough to consider it a refund-related enquiry. The conversation is not over and not pending as the customer expects a response."
https://nebuleusebijoux.gorgias.com/app/ticket/203919026,79815,203919026,nebuleusebijoux,2026-01-21,email,Order:Missing Item,Missing Earrings and Piercings,Handover,false,0,[],,,,"Bonjour, 
Je me permets de vous contacter concernant un colis que j’ai récupéré aujourd’hui dans un locker Mondial Relay situé au Super U d'Evreux. 
Lors de l’ouverture du casier, le colis m’a été rem","Bonjour Emma,

Merci de nous avoir signalé la situation avec votre colis récupéré au locker Mondial Relay.

Nous allons transmettre votre dossier à l’équipe concernée pour une enquête approfondie. Afin de faciliter leur investigation, pourriez-vous nous envoyer des photos du colis tel que vous l’avez reçu, ainsi que le code de retrait, la date et l’heure de récupération ?

Une fois ces éléments reçus, l’équipe reviendra vers vous pour la suite à donner à votre demande.

Merci beaucoup pour votre réactivité et votre compréhension ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/203910645,79815,203910645,nebuleusebijoux,2026-01-21,email,Product:Quality Issues,Jewelry Defects and Breakages,Handover,false,1,[{v=Enquiries about reimbursements}],,,,"Bonjour, 

Je me permets de vous joindre car j’ai reçu récemment une commande de chez vous avec une boucle d’oreille. J’ai porté cette boucle d’oreille sur une journée, le soir j’ai voulu retirer la b","Bonjour Mélinda,

Merci beaucoup pour votre message et pour les photos que vous avez partagées. Je comprends tout à fait votre déception concernant la boucle d’oreille cassée si rapidement.

Je vais transmettre votre demande à l’équipe adaptée qui pourra examiner votre situation de plus près et vous proposer une solution.

Je vous remercie de votre patience et je vous tiendrai informée dès que possible.

Belle journée à vous ✨",,"Customer reports a broken earring and requests assistance, indicating a refund or reimbursement inquiry. Matches 'Enquiries about reimbursements ' topic with high similarity and action intent."
https://nebuleusebijoux.gorgias.com/app/ticket/203865945,79815,203865945,nebuleusebijoux,2026-01-21,email,Return:Request,Standard Product Return Requests,Handover,false,1,[{v=Enquiries about reimbursements}],,,,Je vous joins comme convenu via l’adresse mail utilisée sur le site le numéro de commande du bijou 887224. Cordialement Mme BAILLOT Clemence,"Bonjour Clémence,

Merci pour votre message et pour le numéro de commande que vous avez partagé. Je vais transmettre votre demande à l’équipe qui pourra vous aider plus précisément avec le retour de votre chaîne Mila.

Ils reviendront vers vous très bientôt pour vous accompagner dans la suite.

Je vous souhaite une douce journée ✨

Bien à vous,",,Customer provides order number for a return inquiry; conversation not over as more info or confirmation may be needed.
https://nebuleusebijoux.gorgias.com/app/ticket/203936156,79815,203936156,nebuleusebijoux,2026-01-21,email,Promotion & Discount:Information,Combining Loyalty and Seasonal Discounts,Handover,false,0,[],,,,J'apprécie votre réactivité après ma relance mais la boîte aurait dû arriver avant Noël. Et si je n'avais pas relancé vous ne l'aurez jamais envoyée. A mon avis un geste commercial pour le désagrément,"Bonjour Jennifer,

Merci d’avoir partagé votre ressenti, je comprends votre déception concernant la livraison de votre commande. Afin d’apporter la meilleure réponse possible à votre demande de geste commercial, je transmets votre dossier à un agent humain qui reviendra vers vous rapidement avec la suite donnée à votre requête.

Merci pour votre patience et votre compréhension 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/203935896,79815,203935896,nebuleusebijoux,2026-01-21,email,Order:Status,Missing Order Confirmation Emails,Snooze,false,0,[],,,,Bonjour je viens de passer commande et j ai validé mon paiement sur la banque mais je n ai reçu aucun mail de confirmation de chez vous. Pouvez vous me tenir informé s il vous plaît merci Mme Thelliez,"Bonjour Céline,

Merci pour votre retour. Après vérification avec l’adresse email ""celinethelliez@yahoo.fr"" et votre adresse postale, aucune commande n’a pu être retrouvée à ce jour. Il est possible qu’une autre adresse email ait été utilisée lors de la commande, ou qu’il y ait une petite erreur de saisie lors du passage de celle-ci.

Afin de poursuivre nos recherches et de vous aider au mieux, pourriez-vous me transmettre un numéro de commande si vous en avez un, ou bien vérifier si vous avez reçu un autre mail de confirmation dans une boîte de réception différente ou sur une autre adresse mail éventuellement utilisée ? Cela nous permettra de localiser votre commande plus rapidement ✨

Merci beaucoup pour votre aide !",,
https://nebuleusebijoux.gorgias.com/app/ticket/204001852,79815,204001852,nebuleusebijoux,2026-01-21,email,Order:Damaged,Earring Replacement Requests,Handover,false,1,[{v=Enquiries about refunds}],,,,"Bonsoir,

Je vous contacte car j’ai commandé des boucles d’oreilles sur votre site et malheureusement une des boucles ne se ferme pas… 
C’était la commande #889918 le 12/01/2026 au nom de BIGOT Mar","Bonjour Marie,

Merci de nous avoir informés du problème avec votre boucle d’oreille. Je comprends que cela puisse être décevant.

Je vais transmettre votre demande à l’équipe qui s’occupe des échanges et remplacements. Ils reviendront vers vous très vite pour vous proposer une solution adaptée.

Merci de votre patience et à très bientôt !

Bien à vous,",,"Customer reports a defective earring and requests a replacement, which is a refund-related issue requiring handover. Conversation is not over as the request needs handling."
https://nebuleusebijoux.gorgias.com/app/ticket/203972799,79815,203972799,nebuleusebijoux,2026-01-21,email,Promotion & Discount:Information,Active Promotional Code Requests,Handover,false,0,[],,,,"Bonjour 
Je n’est toujours pas reçu mon nouveau code 
 Cordialement 
Envoyé de mon iPhone","Bonjour Keltoum,

Merci de nous avoir signalé que vous n'avez pas reçu votre nouveau code. Votre demande va être transmise à un agent humain afin d'assurer un suivi personnalisé. Vous serez recontactée rapidement avec une solution adaptée.

Merci pour votre patience et votre confiance ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/203879241,79815,203879241,nebuleusebijoux,2026-01-21,email,Shipping:Other,Other,Handover,false,0,[],,,,"Bonjour, 

Je me permets de vous contacter concernant la livraison de ma commande. 
Serait-il possible de faire en sorte qu’elle soit livrée avant samedi midi au point relais s’il vous plaît ? 
Il s’a","Bonjour Charlotte,

Merci beaucoup pour votre message et pour la confiance que vous nous accordez pour ce cadeau d’anniversaire si important.

Je comprends parfaitement à quel point il est essentiel que votre commande soit livrée avant samedi midi au point relais. Actuellement, votre commande n’a pas encore été expédiée et les délais de livraison standard s’appliquent. Votre demande pour accélérer la livraison va être transmise à notre équipe logistique afin d’évaluer si une expédition plus rapide est possible. Nous vous tiendrons informée dès que nous aurons un retour de leur part.

Merci encore pour votre patience et votre gentillesse ✨

Très belle journée à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/203911629,79815,203911629,nebuleusebijoux,2026-01-21,email,Order:Wrong Item,Other,Handover,false,0,[],,,,"Bonjour, pour information je pense avoir reçu ma commande + celle d’une autre cliente. Je préfère vous prévenir au cas où vous avez une réclamation . Merci 

Envoyé avec Gmail Mobile 

Le mer. 21 janv","Bonjour Emma,

Merci infiniment pour votre réactivité et la photo transmise. Je confirme que le coffret supplémentaire et les bijoux présents sur la photo ne correspondent pas aux articles de votre commande. Je vais transférer immédiatement votre dossier à l’équipe concernée afin qu’ils puissent prendre le relais et organiser la marche à suivre pour ce colis reçu par erreur.

Merci de votre patience et de votre gentillesse — une personne de chez nous va rapidement revenir vers vous pour la suite ✨

Belle journée à vous !",,
https://nebuleusebijoux.gorgias.com/app/ticket/203988766,79815,203988766,nebuleusebijoux,2026-01-21,email,Order:Missing Item,Missing Earrings and Piercings,Handover,false,0,[],,,,"Bonjour, je viens de recevoir ma commande référence 893758 et je me suis aperçu qu’il me manquait un bijoux. 
C’est le Diana en argent j’en ai qu’une seule sur les deux commandés.. 
Pouvez vous fair","Bonjour Marine,

Merci d’avoir signalé ce souci et d’avoir partagé les photos, c’est très précieux pour l’analyse. Nous comprenons combien il est décevant de ne pas recevoir la totalité de sa commande, et nous prenons votre demande très au sérieux.

D’après nos dossiers d’expédition, deux boucles d’oreilles Diana Blanche – Argent étaient bien prévues dans votre colis. Cependant, votre signalement et vos photos font apparaître une différence.

Pour que votre demande soit étudiée avec tout le soin nécessaire et déboucher rapidement sur une solution (renvoi de la pièce manquante si nécessaire), nous allons transmettre votre dossier à notre équipe dédiée. Un conseiller humain va reprendre contact avec vous pour clôturer le suivi.

Merci encore pour votre compréhension et votre patience ✨

Bien à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/203969813,79815,203969813,nebuleusebijoux,2026-01-21,email,Shipping:Delivered Not Received,Packages Marked Delivered Not Received,Handover,false,0,[],,,,"Bonjour,
Je viens de recevoir un mail me disant que mon colis avait été livré dans ma boîte aux lettres.
Je vous avais envoyé un mail pour vous prévenir que l’adresse que vous aviez noté n’était pas","Bonjour Sabine,

Merci de nous avoir signalé cette situation. D'après nos informations, votre colis (numéro de suivi 2L23955019712) a été expédié à l'adresse 'RUE CENTRALE, 07290 Satillieu, France' et, selon le suivi du transporteur, il a été livré le 19 janvier 2026. Vous pouvez vérifier le suivi ici : [tracking link](http://www.laposte.fr/outils/suivre-vos-envois?code=2L23955019712).

Si le colis a été déclaré livré dans votre boîte aux lettres mais que vous ne l'avez pas reçu, pourriez-vous s'il vous plaît vérifier auprès de vos voisins ou de toute personne susceptible d'avoir réceptionné le colis pour vous ?

Votre demande va être transmise à l’équipe spécialisée pour analyser pourquoi la livraison n’a pas respecté vos instructions et pour vous aider à localiser votre colis.

Merci pour votre compréhension, nous restons à vos côtés jusqu’à la résolution de ce souci ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/203962385,79815,203962385,nebuleusebijoux,2026-01-21,email,Warranty:Claim,Warranty claims for defective jewelry products,Handover,false,0,[],,,,"Bonjour, je vous contacte car je viens de retirer une de mes boucles d'oreilles acheté chez vous et la perle est tombée. Je n’ai rien fait de spécial et j’en prend toujours soin. Je vous met une photo","Bonjour Céline,

Merci beaucoup d’avoir pris le temps de nous envoyer la photo et de partager ce qui s’est passé avec votre boucle d’oreille. Je comprends votre déception, surtout quand on prend soin de ses bijoux.

Votre bijou est encore sous garantie (la commande date de moins d’un an), et la situation semble bien couverte par notre garantie contre les défauts de fabrication. Je vous invite à remplir ce formulaire de demande de garantie : [warranty claim form](https://icvk1xljokz.typeform.com/to/ssHc7vn6). Notre équipe prendra le relais pour examiner la demande et vous accompagner dans la suite.

Votre dossier va être transmis à l’équipe concernée qui vous recontactera dès que possible.

Douce journée à vous ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/203892982,79815,203892982,nebuleusebijoux,2026-01-21,email,Shipping:Change Address,Address corrections before shipment,Handover,false,0,[],,,,"Bonjour j’ai fais une commande : 884008
Sauf que l’adresse était pas bonne , depuis le 8 sa me dis que sa retourne a l’expéditeur mais je ne voie aucun retour .. j’aimerai changer l’adresse pour pouv","Bonjour Anaïs,

Merci de nous avoir expliqué la situation. Je comprends à quel point cela peut être frustrant. Votre commande a été expédiée à l’adresse indiquée lors de la validation (2B rue marcel cachin, 65320 Arreau, France). Comme le colis est en cours de retour vers l’expéditeur, il n’est malheureusement pas possible de modifier l’adresse à ce stade ni d’ouvrir une réclamation auprès du transporteur.

Je suis sincèrement désolée pour ce désagrément. Si vous avez la possibilité de contacter les personnes actuellement à cette adresse, cela pourrait éventuellement accélérer la récupération du colis.

Je vais transmettre votre demande à un spécialiste afin de trouver ensemble une solution ou de discuter d’une éventuelle réexpédition. Vous serez recontactée dès qu’une solution sera trouvée 🌙

Merci pour votre patience et votre compréhension.",,
https://nebuleusebijoux.gorgias.com/app/ticket/203975191,79815,203975191,nebuleusebijoux,2026-01-21,email,Order:Status,Order Not Received After Shipping,Handover,false,0,[],,,,"Bonjour, 

Je vous contacte car je n’ai toujours pas reçu ma commande #880721. J’ai déjà contacté La Poste qui m’ont dit de voir ça avec Nébuleuse Bijoux.
 Pouvez-vous m’aider ?

Cordialement","Bonjour Luc,

Merci pour votre message et pour le partage de la capture d’écran. Je comprends parfaitement votre inquiétude face à cette absence d’évolution sur le suivi de votre colis depuis près de deux semaines.

Je vais transmettre immédiatement votre dossier à l’équipe concernée afin qu’une enquête approfondie soit réalisée auprès du transporteur. Nous reviendrons vers vous avec une solution dès que possible.

Merci pour votre patience et votre confiance 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/203900799,79815,203900799,nebuleusebijoux,2026-01-21,email,Product:Details,Product Size and Pairing Clarification,Handover,false,0,[],,,,"Bonjour Madame, Monsieur, 
Pouvez vous me renseigner sur l’ouverture du piercing modèle Marie de chez vous. 6 ou 8 mm ?? 
Merci par avance pour votre retour. 

Envoyé de mon iPhone","Bonjour Grégoire,

Merci beaucoup pour votre message et votre question sur le modèle de piercing ""Marie"". Je vais transférer votre demande à un agent spécialisé afin d’obtenir une réponse précise concernant la taille d’ouverture souhaitée.

Vous recevrez un retour dès que possible pour éclaircir ce point.

Belle journée à vous 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/203892382,79815,203892382,nebuleusebijoux,2026-01-21,email,Order:Damaged,Requests for replacement or refund of damaged jewelry,Handover,false,1,[{v=Enquiries about reimbursements}],,,,"Détails de commande : Nº de colis : 2L23955018173 
Nº de commande : #891927 
Date de commande : 16/01/2026 
Bonjour 
Je viens de recevoir ma commande, malheureusement je ne suis pas satisfaite de 2 pr","Bonjour Bellinda,

Je comprends votre déception concernant l'état des produits que vous avez reçus. Je vais transférer votre demande à l'équipe spécialisée qui pourra vous accompagner pour la procédure de retour et vous proposer une solution adaptée, que ce soit un échange ou un remboursement.

Vous recevrez bientôt de leurs nouvelles.

Prenez soin de vous,",,"Shopper reports damaged products and requests return/refund or replacement, which matches the handover topic 'Enquiries about reimbursements ' due to the refund request. Conversation is not over and not pending as shopper expects a procedure response."
https://nebuleusebijoux.gorgias.com/app/ticket/203983570,79815,203983570,nebuleusebijoux,2026-01-21,email,Order:Missing Item,General Missing Items,Handover,false,0,[],,,,"Re bonjour,

Dans la nouvelle commande il manque le porte carte argenté gratuit. 
Merci de le rajouter.
Il n'est pas noté l'adresse du point relais, est-ce normal?

En vous remerciant

Sabine","Bonjour Sabine,

Merci d’avoir pris le temps de nous écrire à nouveau et pour vos précisions. Je comprends parfaitement votre demande et je vous assure qu’un être humain va maintenant reprendre le dossier pour examiner en détail l’intégralité de votre commande et la question du point relais.

Votre demande va être transmise à un agent dédié, qui reviendra vers vous au plus vite avec toutes les vérifications nécessaires.

Merci pour votre patience et votre compréhension 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/203976137,79815,203976137,nebuleusebijoux,2026-01-21,email,Shipping:Delivered Not Received,Packages Marked Delivered Not Received,Handover,false,0,[],,,,"Bonjour, 

J’ai passé commande auprès de votre site, mon colis a été « livré »  aujourd’hui en lettre suivie mais je n’ai rien reçu dans ma boîte aux lettres…. Voici le numéro 2L23955023528 (http://ww","Bonjour Cindy,

Merci beaucoup pour l’envoi rapide de votre attestation sur l’honneur et la copie de votre pièce d’identité. Nous confirmons la bonne réception de vos documents, et votre dossier va être transmis à l’équipe compétente pour examen approfondi suite à la non-réception de votre colis malgré le suivi indiquant une livraison.

Vous serez tenue informée dès qu’une mise à jour sera disponible concernant la suite donnée à votre demande.

Merci encore pour votre patience et votre confiance 🌙

Bien à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/203863225,79815,203863225,nebuleusebijoux,2026-01-21,email,Warranty:Claim,Warranty Process and Compensation Requests,Handover,false,0,[],,,,"Bonjour , 

Veuillez trouver la vidéo montrant le piercing défectueux. 

merci d'avance pour votre retour . 

Bien Cordialement 

Nicolas ARRIGNON SIMON 
envoyé : 19 janvier 2026 à 15:54 
de : Service","Bonjour Nicolas,

Merci beaucoup pour votre retour et pour l’envoi de la vidéo montrant le défaut sur votre piercing. Votre bijou est bien couvert par notre garantie d’un an.

Pour que votre demande soit prise en charge, il vous suffit de remplir le formulaire de garantie à l’adresse suivante : [warranty claim form](https://icvk1xljokz.typeform.com/to/ssHc7vn6). L’équipe Nébuleuse va examiner votre dossier et reviendra vers vous prochainement.

N’hésitez pas si vous avez d’autres questions, je reste à votre écoute 🌙

Belle journée à vous !",,
https://nebuleusebijoux.gorgias.com/app/ticket/203978556,79815,203978556,nebuleusebijoux,2026-01-21,email,Order:Missing Item,Missing Earrings and Piercings,Handover,false,0,[],,,,"Madame, Monsieur, 

J'ai passé une commande le 17 janvier dernier dont le numéro est 892475. 

Je viens de recevoir ma commande et vous remercie pour la rapidité de traitement en revanche il me manque","Bonjour Romuald,

Merci beaucoup pour votre message et pour la photo qui nous aide à mieux comprendre la situation. Je vous confirme que votre commande #892475 prévoit bien deux exemplaires de la bouche d’oreille Luna Bleu nuit et que, selon nos informations, les deux ont été expédiés dans le colis.

Je comprends parfaitement votre déception et, pour apporter une solution rapide, je vais transférer votre demande à l’équipe concernée pour une vérification approfondie et une prise en charge adéquate.

Nous revenons vers vous dès que possible avec la suite à donner. Merci encore pour votre patience et votre compréhension ✨

Bien à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/203996917,79815,203996917,nebuleusebijoux,2026-01-21,email,Order:Cancel,Cancel order requests before shipment,Handover,false,0,[],,,,"Bonjour, 

J’aurais voulu utiliser mes points mais je n’ai pas réussi. 

Pouvez-Vous remédier au problème. 

Merci 

Marie-Adeline Rodriguez 
Envoyé depuis Yahoo Mail pour iPhone (https://mail.onelink","Bonjour Marie-Adeline,

Je comprends votre déception concernant l’utilisation de vos points lors de votre dernière commande. Les points sont normalement appliqués lors du passage en caisse, et il arrive parfois qu’un souci technique empêche cette opération.

Pour remédier à cela, votre demande va être transférée à notre équipe spécialisée qui va examiner de plus près le problème afin de trouver une solution rapidement.

Merci pour votre patience et votre compréhension 🌙",,
https://nebuleusebijoux.gorgias.com/app/ticket/203895063,79815,203895063,nebuleusebijoux,2026-01-21,email,Account:Other,Fidelity Points Redemption Issues,Handover,false,0,[],,,,"Bonjour à l'équipe de Nébuleuse, 
 
J'ai fait une bêtise avec mes points. Je suis allée trop vite en voulant échanger des points. J'en ai échangé 200 au lieu de 100 et je me retrouve avec un bon d'ach","Bonjour Tiphaine,

Merci de nous avoir expliqué la situation. Je comprends votre inquiétude concernant l'échange accidentel de vos points et le bon d'achat généré. Votre demande va être transférée à l'équipe spécialisée qui pourra vous accompagner au mieux pour récupérer vos points ou trouver une solution adaptée.

Nous revenons vers vous dès que possible avec une réponse. Merci pour votre patience et votre confiance 🌙

Belle journée à vous,",,
https://nebuleusebijoux.gorgias.com/app/ticket/204001349,79815,204001349,nebuleusebijoux,2026-01-21,email,Product:Quality Issues,Jewelry Discoloration Issues,Handover,false,1,[{v=Customers requiring a discount code}],,,,"Bonjour je me permets de vous contacter.
J’ai commandé des boucles d’oreilles chez vous.
Elle ont noirci au niveau de la tige alors qu’elles ont que quelques mois… 
Est-il possible de faire un gest","Bonjour,

Merci de nous avoir contactés et d’avoir partagé les photos ainsi que les détails de votre commande. Je comprends votre déception concernant l’état des boucles d’oreilles, et je souhaite m'assurer que votre demande soit prise en charge de la meilleure façon possible.

Je vais transmettre votre réclamation à l’équipe compétente qui pourra étudier votre cas de manière approfondie et vous proposer une solution adaptée.

Je vous remercie pour votre patience et vous invite à rester à l’écoute, nous reviendrons vers vous dès que possible.

Belle journée à vous ✨",,"Customer reports product issue (earrings tarnished) and requests a commercial gesture, which is a request for compensation or discount, matching 'Customers requiring a discount code'."
https://nebuleusebijoux.gorgias.com/app/ticket/203879696,79815,203879696,nebuleusebijoux,2026-01-21,email,Order:Refund,Refund requests for damaged or defective jewelry,Handover,false,1,[{v=Enquiries about refunds}],,,,"Bonjour, 

Je me permets de vous contacter concernant une bague achetée récemment sur votre site Nébuleuse ( #887079). 

J’ai acheté cette bague il y a moins d’un mois et je ne l’ai portée qu’une seul","Bonjour Jade,

Merci beaucoup pour toutes ces informations. Je vais transmettre votre demande à l'équipe spécialisée qui s'occupera de votre cas avec toute l'attention qu'il mérite. Ils reviendront vers vous rapidement afin de trouver la meilleure solution pour ce souci avec votre bague.

Je reste à votre disposition si vous avez d'autres questions d'ici là.

Très belle journée à vous ✨

Bien à vous,",,Shopper requests a refund for a defective ring and has provided required info; agent needs to proceed with refund process.
https://nebuleusebijoux.gorgias.com/app/ticket/203974943,79815,203974943,nebuleusebijoux,2026-01-21,email,Feedback:Positive,Other,Close,false,0,[],,,,"Bonjour, 
J'ai commandé chez vous des piercings pour les tétons qui étaient un peu petit , j'ai voulu les garder en me disant que si j'en commande d'autres j'aurai juste à changer les embout de chaque","Bonjour Laëitia,

Je comprends tout à fait la situation et je suis désolée pour ce désagrément. Malheureusement, la garantie couvre uniquement les défauts de fabrication et ne peut pas s'appliquer dans le cas d'une casse lors d'une mauvaise manipulation, même involontaire. 

Merci beaucoup pour votre compréhension. Si jamais vous avez d'autres questions ou besoin d'aide pour choisir un nouveau modèle, n'hésitez pas à me solliciter 🌙

Belle journée à vous !",,
https://nebuleusebijoux.gorgias.com/app/ticket/203893927,79815,203893927,nebuleusebijoux,2026-01-21,email,Product:Quality Issues,Rapid Tarnishing of Jewelry,Handover,false,2,"[{v=Enquiries about reimbursements}, {v=Enquiries about refunds}]",,,,"Bonjours,
J’ai acheté deux boucles d’oreilles Nina et celles-ci commence à noircir est ce qu’il serait possible d’avoir un bon de la même valeur des mes 2 boucles d’oreilles pour les remplacer ?

C","Bonjour,

Merci pour votre message et pour la photo que vous avez partagée, cela nous aide beaucoup à mieux comprendre la situation. Je vais transmettre votre demande à l'équipe spécialisée qui pourra étudier votre cas plus en détail et vous proposer une solution adaptée.

Je vous invite à patienter un peu, un membre de cette équipe vous contactera très bientôt pour vous accompagner.

Merci de votre confiance et de votre patience !

Belle journée à vous ✨",,"Customer requests a voucher to replace earrings that are tarnishing, which is a refund-related inquiry and a request for compensation, matching 'Enquiries about reimbursements ' and 'Enquiries about refunds '."
https://nebuleusebijoux.gorgias.com/app/ticket/204002851,79815,204002851,nebuleusebijoux,2026-01-21,email,Return:Request,Return Process Issues,Handover,false,1,[{v=Enquiries about reimbursements}],,,,"Bonsoir , j’ai effectué une commande chez vous mais en doublon , j’aimerais donc effectuer un retour . 
Numéro de commande : 1300460945495 
Mr JOUCLARD Cyril .","Bonjour Cyril,

Merci de m'avoir informé de ce doublon dans votre commande. Je vais transmettre votre demande à l'équipe adéquate qui va prendre en charge votre retour et vous accompagner pour la suite.

N'hésitez pas à me recontacter si vous avez d'autres questions en attendant.

Belle journée à vous ✨",,"Shopper wants to make a return for a duplicate order, which matches the handover topic 'Enquiries about reimbursements ' due to the return request. Conversation is not over as the agent needs to assist with the return process."
https://nebuleusebijoux.gorgias.com/app/ticket/203967250,79815,203967250,nebuleusebijoux,2026-01-21,email,Warranty:Claim,Warranty claims for defective jewelry products,Handover,false,0,[],,,,"Bonjour 

Je me permets de vous contacter car j ai commandé des boucles d oreilles à la période de Noël. 
Je vous ai envoyé une demande de changement car la 1ere boucle était cassée (manquer un strass","Bonjour Pauline,

Je comprends votre déception concernant les soucis répétés avec vos boucles d’oreilles. Votre commande #807709, livrée le 31/10/2025, est toujours couverte par la garantie d’un an en cas de défauts ou de dysfonctionnements. Pour avancer, je vous invite à compléter le formulaire de demande de garantie à l’adresse suivante : [warranty claim form](https://icvk1xljokz.typeform.com/to/ssHc7vn6).

La garantie permet l’échange d’un article jusqu’à deux fois si un défaut se présente. Je transmets votre demande à un spécialiste afin qu’il vous accompagne dans la suite du processus et vous apporte une solution adaptée.

Merci de votre confiance et de votre compréhension ✨",,
https://nebuleusebijoux.gorgias.com/app/ticket/203988584,79815,203988584,nebuleusebijoux,2026-01-21,email,Warranty:Claim,Warranty Claims with Defective Clasps,Handover,false,2,"[{v=Enquiries about reimbursements}, {v=Enquiries about refunds}]",,,,"Bonjour, 
Je me permets de vous contacter concernant un achat effectué pour Noël. 
J’ai acheté une boucle/percing d’oreille de votre marque référence : ""Précieuse"" pour ma sœur, mais celui-ci ne ferme","Bonjour Thomas,

Merci pour votre message et pour m'avoir tenu informé de la situation. Je comprends que le souci persiste malgré l'astuce proposée, et je souhaite que cela soit résolu au plus vite pour vous.

Je vais transmettre votre demande à l'équipe spécialiste des garanties qui prendra contact avec vous rapidement afin de vous guider précisément dans les démarches de retour et de prise en charge.

N'hésitez pas à me recontacter si vous avez besoin de quoi que ce soit entre-temps. Je reste là pour vous accompagner.

Belle journée à vous ✨",,"Shopper reports a product defect and requests a return under warranty, which matches 'Enquiries about reimbursements ' and 'Enquiries about refunds ' topics with high semantic similarity and action intent. Conversation is not over as shopper awaits next steps."
https://nebuleusebijoux.gorgias.com/app/ticket/203962970,79815,203962970,nebuleusebijoux,2026-01-21,email,Exchange:Request,Exchange Due to Defective or Mismatched Items,Handover,false,0,[],,,,"Bonjour, 
 
 
J'ai effectué une commande le 17 décembre 2025 (#869679) pour les boucles d'oreille Livie créole plaqué or. 
Je les ai mises cinq fois et la fermeture d'une d'entre elles ne fonctionne p","Bonjour Gaëlle,

Merci beaucoup pour votre réponse et les informations fournies.

Nous avons bien retrouvé votre commande #869679 contenant les boucles d’oreille Livie (plaqué or), achetées le 17 décembre 2025. Nous sommes désolés d’apprendre que la fermeture d’une boucle ne fonctionne plus – ce type de souci est bien entendu couvert par notre garantie de 1 an.

Avant toute démarche supplémentaire, vous pouvez essayer une petite astuce d’ajustement que nous expliquons dans cette vidéo : [https://www.instagram.com/reel/CeEZU9VKWUM/?igshid=MDJmNzVkMjY%3D](https://www.instagram.com/reel/CeEZU9VKWUM/?igshid=MDJmNzVkMjY%3D). Cela résout souvent ce type de problème rapidement 🌙

Si le problème persiste ensuite, vous pouvez faire une demande d’échange ou de prise en charge via notre formulaire de garantie ici : [https://icvk1xljokz.typeform.com/to/ssHc7vn6](https://icvk1xljokz.typeform.com/to/ssHc7vn6). Votre commande étant récente, l’échange reste bien possible selon nos conditions.

Votre demande va être transférée à une personne de l’équipe pour le suivi de la garantie ou de l’échange si besoin. Nous restons à votre écoute !

Belle journée à vous ✨",,
